City,Latitude,Longitude,Date,Year,Month,Month_Name,Climate_Type,Elevation_m,Rainfall_mm,Temperature_C,Humidity_pct,SPI_1M,SPI_3M,SPI_6M,SPI_12M,SPI_1M_Class,SPI_3M_Class,SPI_6M_Class,SPI_12M_Class,Year_Month,Drought_Intensity,Wetness_Intensity,Date_String
Hanover,52.3759,9.732,2017-02-01,2017,2,February,Oceanic,55,74.29,1.7,57,-0.12636947915016217,1.5425106844034833,1.5553655710777634,2.3772868866772776,Near Normal,Very Wet,Very Wet,Extremely Wet,2017-02,0.12636947915016217,0.0,2017-02-01
Hanover,52.3759,9.732,2017-03-01,2017,3,March,Oceanic,55,39.03,28.5,77,-0.8884443533515637,0.12280719665204935,1.395889436598113,2.11136341357576,Slightly Dry,Near Normal,Moderately Wet,Extremely Wet,2017-03,0.8884443533515637,0.0,2017-03-01
Hanover,52.3759,9.732,2017-04-01,2017,4,April,Oceanic,55,97.88,17.0,67,0.24955924525114132,-0.7995640337892431,1.3296909137033817,1.8683744353020109,Near Normal,Slightly Dry,Moderately Wet,Very Wet,2017-04,0.0,0.24955924525114132,2017-04-01
Hanover,52.3759,9.732,2017-05-01,2017,5,May,Oceanic,55,148.33,2.6,60,0.8862467642146182,0.06026839475881971,1.1938660610570146,2.0414750245843987,Slightly Wet,Near Normal,Moderately Wet,Extremely Wet,2017-05,0.0,0.8862467642146182,2017-05-01
Hanover,52.3759,9.732,2017-06-01,2017,6,June,Oceanic,55,98.51,23.8,43,0.25871587655164086,0.6476761002292832,0.46915488549720785,1.860766497346142,Near Normal,Slightly Wet,Near Normal,Very Wet,2017-06,0.0,0.25871587655164086,2017-06-01
Hanover,52.3759,9.732,2017-07-01,2017,7,July,Oceanic,55,96.64,15.4,58,0.23142111431477994,0.6361440596362551,-0.18142713676094524,1.5504114244617844,Near Normal,Slightly Wet,Near Normal,Very Wet,2017-07,0.0,0.23142111431477994,2017-07-01
Hanover,52.3759,9.732,2017-08-01,2017,8,August,Oceanic,55,167.65,19.2,80,1.0921921444262994,0.8128124175943753,0.5612137964288647,1.5247535514135038,Moderately Wet,Slightly Wet,Slightly Wet,Very Wet,2017-08,0.0,1.0921921444262994,2017-08-01
Hanover,52.3759,9.732,2017-09-01,2017,9,September,Oceanic,55,72.28,13.4,78,-0.16197134049397488,0.5713741630055952,0.8084763057599644,1.5755863252149744,Near Normal,Slightly Wet,Slightly Wet,Very Wet,2017-09,0.16197134049397488,0.0,2017-09-01
Hanover,52.3759,9.732,2017-10-01,2017,10,October,Oceanic,55,171.96,28.1,72,1.1360409074393516,1.2356572609662102,1.332152594880041,1.9143360444221713,Moderately Wet,Moderately Wet,Moderately Wet,Very Wet,2017-10,0.0,1.1360409074393516,2017-10-01
Hanover,52.3759,9.732,2017-11-01,2017,11,November,Oceanic,55,81.36,28.2,34,-0.006131506164258342,0.46672447435422104,0.8603119489983925,1.4559132589087886,Near Normal,Near Normal,Slightly Wet,Moderately Wet,2017-11,0.006131506164258342,0.0,2017-11-01
Hanover,52.3759,9.732,2017-12-01,2017,12,December,Oceanic,55,65.65,23.4,71,-0.28445630425683227,0.40234394995590816,0.6177058046363803,0.7196233972812787,Near Normal,Near Normal,Slightly Wet,Slightly Wet,2017-12,0.28445630425683227,0.0,2017-12-01
Hanover,52.3759,9.732,2018-01-01,2018,1,January,Oceanic,55,90.8,-0.8,36,0.14383578731074081,-0.46998867142407386,0.5737544420671583,0.20700393600544337,Near Normal,Near Normal,Slightly Wet,Near Normal,2018-01,0.0,0.14383578731074081,2018-01-01
Hanover,52.3759,9.732,2018-02-01,2018,2,February,Oceanic,55,152.49,28.6,71,0.9319815135748523,0.303242663853447,0.45842884449476884,0.6683151093769635,Slightly Wet,Near Normal,Near Normal,Slightly Wet,2018-02,0.0,0.9319815135748523,2018-02-01
Hanover,52.3759,9.732,2018-03-01,2018,3,March,Oceanic,55,25.2,21.8,65,-1.3326004069120607,-0.11970492083727743,0.08819233371978484,0.5881156806209799,Moderately Dry,Near Normal,Near Normal,Slightly Wet,2018-03,1.3326004069120607,0.0,2018-03-01
Hanover,52.3759,9.732,2018-04-01,2018,4,April,Oceanic,55,39.28,22.9,56,-0.8815651820623644,-0.7257929943363708,-1.0757594080133333,0.24171038276883167,Slightly Dry,Slightly Dry,Moderately Dry,Near Normal,2018-04,0.8815651820623644,0.0,2018-04-01
Hanover,52.3759,9.732,2018-05-01,2018,5,May,Oceanic,55,190.29,9.5,87,1.315126012460375,-0.27282182967785307,-0.10611442963768258,0.49084969715947047,Moderately Wet,Near Normal,Near Normal,Near Normal,2018-05,0.0,1.315126012460375,2018-05-01
Hanover,52.3759,9.732,2018-06-01,2018,6,June,Oceanic,55,35.1,30.2,75,-1.0010275965154056,-0.1617976337499549,-0.3642835146649319,0.11212651346165535,Moderately Dry,Near Normal,Near Normal,Near Normal,2018-06,1.0010275965154056,0.0,2018-06-01
Hanover,52.3759,9.732,2018-07-01,2018,7,July,Oceanic,55,113.55,24.0,95,0.4666371615903549,0.5936867795482275,-0.17112054548297817,0.21441162679582057,Near Normal,Slightly Wet,Near Normal,Near Normal,2018-07,0.0,0.4666371615903549,2018-07-01
Hanover,52.3759,9.732,2018-08-01,2018,8,August,Oceanic,55,115.86,-0.5,54,0.4969268605146953,-0.16356955856261715,-0.4848677112786221,-0.10195967955329226,Near Normal,Near Normal,Near Normal,Near Normal,2018-08,0.0,0.4969268605146953,2018-08-01
Hanover,52.3759,9.732,2018-09-01,2018,9,September,Oceanic,55,97.92,11.3,56,0.25014178574809354,0.483380905018146,0.12473606589223549,0.05582569544288264,Near Normal,Near Normal,Near Normal,Near Normal,2018-09,0.0,0.25014178574809354,2018-09-01
Hanover,52.3759,9.732,2018-10-01,2018,10,October,Oceanic,55,128.95,30.5,30,0.6614907850011149,0.62915574759624,0.8112556871050531,-0.21018744750499174,Slightly Wet,Slightly Wet,Slightly Wet,Near Normal,2018-10,0.0,0.6614907850011149,2018-10-01
Hanover,52.3759,9.732,2018-11-01,2018,11,November,Oceanic,55,45.97,-3.1,71,-0.7081484959342275,-0.07225874150223076,-0.3282976854281322,-0.43416596802440505,Slightly Dry,Near Normal,Near Normal,Near Normal,2018-11,0.7081484959342275,0.0,2018-11-01
Hanover,52.3759,9.732,2018-12-01,2018,12,December,Oceanic,55,110.53,33.5,81,0.42641902038778,0.0624793231950543,0.2896606981436157,-0.15092192645797387,Near Normal,Near Normal,Near Normal,Near Normal,2018-12,0.0,0.42641902038778,2018-12-01
Hanover,52.3759,9.732,2019-01-01,2019,1,January,Oceanic,55,74.43,22.2,54,-0.12391441417879216,-0.5526893506516106,-0.02405724836960409,-0.2533606185008656,Near Normal,Slightly Dry,Near Normal,Near Normal,2019-01,0.12391441417879216,0.0,2019-01-01
Hanover,52.3759,9.732,2019-02-01,2019,2,February,Oceanic,55,132.33,20.3,83,0.7021950262601693,0.38589005618777183,0.10970660676363514,-0.38089021754728525,Slightly Wet,Near Normal,Near Normal,Near Normal,2019-02,0.0,0.7021950262601693,2019-02-01
Hanover,52.3759,9.732,2019-03-01,2019,3,March,Oceanic,55,28.24,5.8,96,-1.2218635253283117,-0.5035673268047552,-0.47462008165968383,-0.3615607485993668,Moderately Dry,Slightly Dry,Near Normal,Near Normal,2019-03,1.2218635253283117,0.0,2019-03-01
Hanover,52.3759,9.732,2019-04-01,2019,4,April,Oceanic,55,114.18,5.0,35,0.474937905919614,-0.051586227849698574,-0.6051434478799123,0.10391897851954618,Near Normal,Near Normal,Slightly Dry,Near Normal,2019-04,0.0,0.474937905919614,2019-04-01
Hanover,52.3759,9.732,2019-05-01,2019,5,May,Oceanic,55,37.05,32.7,87,-0.9440839318188555,-1.2321597303831804,-0.6852202024854172,-0.8714661798023381,Slightly Dry,Moderately Dry,Slightly Dry,Slightly Dry,2019-05,0.9440839318188555,0.0,2019-05-01
Hanover,52.3759,9.732,2019-06-01,2019,6,June,Oceanic,55,55.73,6.9,99,-0.48484614742680654,-0.8546579513846502,-1.1998896329239415,-0.7347370012951392,Near Normal,Slightly Dry,Moderately Dry,Slightly Dry,2019-06,0.48484614742680654,0.0,2019-06-01
Hanover,52.3759,9.732,2019-07-01,2019,7,July,Oceanic,55,43.74,26.0,82,-0.7638184732082866,-1.912523113038697,-1.507384281717679,-1.205006515741256,Slightly Dry,Severely Dry,Severely Dry,Moderately Dry,2019-07,0.7638184732082866,0.0,2019-07-01
Hanover,52.3759,9.732,2019-08-01,2019,8,August,Oceanic,55,36.57,10.7,95,-0.9578951747599195,-1.920930104871804,-2.5825450085057082,-1.7673662923490974,Slightly Dry,Severely Dry,Extremely Dry,Severely Dry,2019-08,0.9578951747599195,0.0,2019-08-01
Hanover,52.3759,9.732,2019-09-01,2019,9,September,Oceanic,55,165.14,0.6,87,1.0663247610720428,-0.38003188490875744,-1.0985256915615467,-1.28857950187402,Moderately Wet,Near Normal,Moderately Dry,Moderately Dry,2019-09,0.0,1.0663247610720428,2019-09-01
Hanover,52.3759,9.732,2019-10-01,2019,10,October,Oceanic,55,57.14,-4.6,31,-0.4549220715451939,-0.22672064602000336,-1.6729195432570987,-1.8009295917894,Near Normal,Near Normal,Severely Dry,Severely Dry,2019-10,0.4549220715451939,0.0,2019-10-01
Hanover,52.3759,9.732,2019-11-01,2019,11,November,Oceanic,55,185.42,16.8,51,1.2686493745185636,1.2008884338395214,-0.2737781469342085,-0.8289204058709229,Moderately Wet,Moderately Wet,Near Normal,Slightly Dry,2019-11,0.0,1.2686493745185636,2019-11-01
Hanover,52.3759,9.732,2019-12-01,2019,12,December,Oceanic,55,193.99,34.0,66,1.349938376597974,1.4357901506320294,0.8136685330648353,-0.2886947163210393,Moderately Wet,Moderately Wet,Slightly Wet,Near Normal,2019-12,0.0,1.349938376597974,2019-12-01
Hanover,52.3759,9.732,2020-01-01,2020,1,January,Oceanic,55,114.25,9.8,49,0.475858347673785,1.8728740069375176,1.312574735842556,-0.04039184823523335,Near Normal,Very Wet,Moderately Wet,Near Normal,2020-01,0.0,0.475858347673785,2020-01-01
Hanover,52.3759,9.732,2020-02-01,2020,2,February,Oceanic,55,28.6,9.3,53,-1.2093450562306611,0.5739213170972931,1.2577592227783936,-0.6998357453156442,Moderately Dry,Slightly Wet,Moderately Wet,Slightly Dry,2020-02,1.2093450562306611,0.0,2020-02-01
Hanover,52.3759,9.732,2020-03-01,2020,3,March,Oceanic,55,74.91,8.8,94,-0.11552092872866679,-0.7157974266370027,0.6084704930844912,-0.39802387159508723,Near Normal,Slightly Dry,Slightly Wet,Near Normal,2020-03,0.11552092872866679,0.0,2020-03-01
Hanover,52.3759,9.732,2020-04-01,2020,4,April,Oceanic,55,159.55,15.8,94,1.0078008257635922,-0.179660570358804,1.3413770863272296,-0.11268982369072592,Moderately Wet,Near Normal,Moderately Wet,Near Normal,2020-04,0.0,1.0078008257635922,2020-04-01
Hanover,52.3759,9.732,2020-05-01,2020,5,May,Oceanic,55,73.48,12.6,30,-0.14063623609503248,0.2932459043130342,0.5365238378283267,0.11103253438365188,Near Normal,Near Normal,Slightly Wet,Near Normal,2020-05,0.14063623609503248,0.0,2020-05-01
Hanover,52.3759,9.732,2020-06-01,2020,6,June,Oceanic,55,17.4,30.2,32,-1.6717303025273107,-0.32241046301000437,-0.9484403814464432,-0.12448678263339379,Severely Dry,Near Normal,Slightly Dry,Near Normal,2020-06,1.6717303025273107,0.0,2020-06-01
Hanover,52.3759,9.732,2020-07-01,2020,7,July,Oceanic,55,111.36,15.2,75,0.4375438430193965,-0.9169074193008999,-0.9756673347265389,0.2876155030425732,Near Normal,Slightly Dry,Slightly Dry,Near Normal,2020-07,0.0,0.4375438430193965,2020-07-01
Hanover,52.3759,9.732,2020-08-01,2020,8,August,Oceanic,55,169.02,15.3,84,1.1062070802966992,0.19043474509092545,0.2340506722707309,1.0527553847868396,Moderately Wet,Near Normal,Near Normal,Moderately Wet,2020-08,0.0,1.1062070802966992,2020-08-01
Hanover,52.3759,9.732,2020-09-01,2020,9,September,Oceanic,55,159.19,0.5,93,1.0039872514642292,1.45979357148687,0.8719281938028024,1.0194749478202187,Moderately Wet,Moderately Wet,Slightly Wet,Moderately Wet,2020-09,0.0,1.0039872514642292,2020-09-01
Hanover,52.3759,9.732,2020-10-01,2020,10,October,Oceanic,55,35.02,34.3,74,-1.0034123291593886,0.8166735253400603,-0.09152970753836402,0.8948910266972363,Moderately Dry,Slightly Wet,Near Normal,Slightly Wet,2020-10,1.0034123291593886,0.0,2020-10-01
Hanover,52.3759,9.732,2020-11-01,2020,11,November,Oceanic,55,134.55,5.0,55,0.7285632932595912,0.4971051241891675,0.3968344839863322,0.6030626194753286,Slightly Wet,Near Normal,Near Normal,Slightly Wet,2020-11,0.0,0.7285632932595912,2020-11-01
Hanover,52.3759,9.732,2020-12-01,2020,12,December,Oceanic,55,44.1,-2.1,94,-0.754696383555293,-0.7678177173786266,0.6004271915633549,-0.304668325028708,Slightly Dry,Slightly Dry,Slightly Wet,Near Normal,2020-12,0.754696383555293,0.0,2020-12-01
Hanover,52.3759,9.732,2021-01-01,2021,1,January,Oceanic,55,43.64,21.5,53,-0.7663619050863623,-0.6589539598408308,0.07251932675562438,-0.7605780722716383,Slightly Dry,Slightly Dry,Near Normal,Slightly Dry,2021-01,0.7663619050863623,0.0,2021-01-01
Hanover,52.3759,9.732,2021-02-01,2021,2,February,Oceanic,55,174.81,18.8,64,1.1646537631975502,-0.18533433997812937,0.11919412340930957,0.1626331940934502,Moderately Wet,Near Normal,Near Normal,Near Normal,2021-02,0.0,1.1646537631975502,2021-02-01
Hanover,52.3759,9.732,2021-03-01,2021,3,March,Oceanic,55,49.93,11.6,53,-0.6138515608438307,-0.12091137246800271,-0.8194259956291835,0.010462557557048627,Slightly Dry,Near Normal,Slightly Dry,Near Normal,2021-03,0.6138515608438307,0.0,2021-03-01
Hanover,52.3759,9.732,2021-04-01,2021,4,April,Oceanic,55,52.65,11.9,57,-0.5521081490407224,-0.023170582182231895,-0.6589005704855193,-0.6664252939869431,Slightly Dry,Near Normal,Slightly Dry,Slightly Dry,2021-04,0.5521081490407224,0.0,2021-04-01
Hanover,52.3759,9.732,2021-05-01,2021,5,May,Oceanic,55,0.13,26.4,45,-3.7190164854556804,-2.5652624782101303,-1.9994263670389285,-1.1577476420481565,Extremely Dry,Extremely Dry,Severely Dry,Moderately Dry,2021-05,3.7190164854556804,0.0,2021-05-01
Hanover,52.3759,9.732,2021-06-01,2021,6,June,Oceanic,55,174.13,2.8,88,1.1578538853121232,-0.6017890257852243,-0.6985097383790052,-0.1348042592170975,Moderately Wet,Slightly Dry,Slightly Dry,Near Normal,2021-06,0.0,1.1578538853121232,2021-06-01
Hanover,52.3759,9.732,2021-07-01,2021,7,July,Oceanic,55,158.52,27.8,83,0.9968750565452624,0.5354767504261779,0.26915216359606714,0.15452430187090532,Slightly Wet,Slightly Wet,Near Normal,Near Normal,2021-07,0.0,0.9968750565452624,2021-07-01
Hanover,52.3759,9.732,2021-08-01,2021,8,August,Oceanic,55,125.47,20.9,45,0.6188495070282001,1.6049537102812763,-0.13004617739094906,-0.11237955295281093,Slightly Wet,Very Wet,Near Normal,Near Normal,2021-08,0.0,0.6188495070282001,2021-08-01
Hanover,52.3759,9.732,2021-09-01,2021,9,September,Oceanic,55,150.05,11.8,44,0.905255026907655,1.4157587553212687,0.6581908793347779,-0.16924718329986876,Slightly Wet,Moderately Wet,Slightly Wet,Near Normal,2021-09,0.0,0.905255026907655,2021-09-01
Hanover,52.3759,9.732,2021-10-01,2021,10,October,Oceanic,55,30.41,13.3,40,-1.1481102806248613,0.27308706688824164,0.4903311459397356,-0.1980452229239134,Moderately Dry,Near Normal,Near Normal,Near Normal,2021-10,1.1481102806248613,0.0,2021-10-01
Hanover,52.3759,9.732,2021-11-01,2021,11,November,Oceanic,55,91.66,5.3,94,0.15696621698688054,-0.0800766911839358,1.1584383585704052,-0.46979099623238063,Near Normal,Near Normal,Moderately Wet,Near Normal,2021-11,0.0,0.15696621698688054,2021-11-01
Hanover,52.3759,9.732,2021-12-01,2021,12,December,Oceanic,55,70.24,25.1,97,-0.19880513144180126,-1.051207206742293,0.3953652985961618,-0.30334153487867604,Near Normal,Moderately Dry,Near Normal,Near Normal,2021-12,0.19880513144180126,0.0,2021-12-01
Hanover,52.3759,9.732,2022-01-01,2022,1,January,Oceanic,55,18.76,15.5,72,-1.6052577226748792,-1.215019230731026,-0.7777133241481126,-0.46170709153935063,Severely Dry,Moderately Dry,Slightly Dry,Near Normal,2022-01,1.6052577226748792,0.0,2022-01-01
Hanover,52.3759,9.732,2022-02-01,2022,2,February,Oceanic,55,97.23,7.8,98,0.24007061235595717,-1.1358145067778105,-1.0416178829525364,-0.9715682741371183,Near Normal,Moderately Dry,Moderately Dry,Slightly Dry,2022-02,0.0,0.24007061235595717,2022-02-01
Hanover,52.3759,9.732,2022-03-01,2022,3,March,Oceanic,55,184.15,18.8,42,1.256402900900836,0.21452148735030485,-0.7242604865261545,-0.10456369745341212,Moderately Wet,Near Normal,Slightly Dry,Near Normal,2022-03,0.0,1.256402900900836,2022-03-01
Hanover,52.3759,9.732,2022-04-01,2022,4,April,Oceanic,55,8.01,34.8,39,-2.295913355161537,0.1037607780600023,-0.9309774840870395,-0.3850277669662712,Extremely Dry,Near Normal,Slightly Dry,Near Normal,2022-04,2.295913355161537,0.0,2022-04-01
Hanover,52.3759,9.732,2022-05-01,2022,5,May,Oceanic,55,58.29,12.4,70,-0.43089589933455974,-0.3221806190314591,-1.2517279420470526,-0.021054856046951058,Near Normal,Near Normal,Moderately Dry,Near Normal,2022-05,0.43089589933455974,0.0,2022-05-01
Hanover,52.3759,9.732,2022-06-01,2022,6,June,Oceanic,55,41.51,31.8,79,-0.8215559613243637,-2.457749327681428,-1.5415806280353856,-0.8701985737836535,Slightly Dry,Extremely Dry,Severely Dry,Slightly Dry,2022-06,0.8215559613243637,0.0,2022-06-01
Hanover,52.3759,9.732,2022-07-01,2022,7,July,Oceanic,55,47.63,8.8,88,-0.6679445183796601,-1.7268454119914656,-1.2503479321841608,-1.6385093079491364,Slightly Dry,Severely Dry,Moderately Dry,Severely Dry,2022-07,0.6679445183796601,0.0,2022-07-01
Hanover,52.3759,9.732,2022-08-01,2022,8,August,Oceanic,55,181.69,-2.8,68,1.2325287943307195,-0.09411860670806198,-0.4673597969245888,-1.2416179705508075,Moderately Wet,Near Normal,Near Normal,Moderately Dry,2022-08,0.0,1.2325287943307195,2022-08-01
Hanover,52.3759,9.732,2022-09-01,2022,9,September,Oceanic,55,93.61,3.2,32,0.18643546680196435,0.44090263225858073,-1.3105605028183294,-1.6400942462044925,Near Normal,Near Normal,Moderately Dry,Severely Dry,2022-09,0.0,0.18643546680196435,2022-09-01
Hanover,52.3759,9.732,2022-10-01,2022,10,October,Oceanic,55,93.26,11.7,36,0.18117662362943032,0.864287033960365,-0.5137672943065494,-1.197355729545774,Near Normal,Slightly Wet,Slightly Dry,Moderately Dry,2022-10,0.0,0.18117662362943032,2022-10-01
Hanover,52.3759,9.732,2022-11-01,2022,11,November,Oceanic,55,152.12,3.8,78,0.9279464797791579,0.594156402030555,0.2663975481768895,-0.7891312501129345,Slightly Wet,Slightly Wet,Near Normal,Slightly Dry,2022-11,0.0,0.9279464797791579,2022-11-01
Hanover,52.3759,9.732,2022-12-01,2022,12,December,Oceanic,55,30.9,-5.0,55,-1.1319962945980067,-0.03509591050423688,0.18238971908907115,-1.0528808995227912,Moderately Dry,Near Normal,Near Normal,Moderately Dry,2022-12,1.1319962945980067,0.0,2022-12-01
Hanover,52.3759,9.732,2023-01-01,2023,1,January,Oceanic,55,97.45,31.6,62,0.24328687707828195,0.009753150776863014,0.5686954080895179,-0.531911235124797,Near Normal,Near Normal,Slightly Wet,Slightly Dry,2023-01,0.0,0.24328687707828195,2023-01-01
Hanover,52.3759,9.732,2023-02-01,2023,2,February,Oceanic,55,86.0,28.8,77,0.06896980726304708,-0.7591219597957078,-0.19267289173969468,-0.6046708015633914,Near Normal,Slightly Dry,Near Normal,Slightly Dry,2023-02,0.0,0.06896980726304708,2023-02-01
Hanover,52.3759,9.732,2023-03-01,2023,3,March,Oceanic,55,119.38,24.7,31,0.5423284935946071,0.2418232126187807,0.020486212311332564,-1.0346269730045572,Slightly Wet,Near Normal,Near Normal,Moderately Dry,2023-03,0.0,0.5423284935946071,2023-03-01
Hanover,52.3759,9.732,2023-04-01,2023,4,April,Oceanic,55,199.91,1.7,61,1.4047806725733372,1.1807851640663072,0.8411062584643081,0.19114781940323125,Moderately Wet,Moderately Wet,Slightly Wet,Near Normal,2023-04,0.0,1.4047806725733372,2023-04-01
Hanover,52.3759,9.732,2023-05-01,2023,5,May,Oceanic,55,153.89,-0.2,33,0.9471926006261789,1.7200524546612659,0.8539881617539944,0.753335902017028,Slightly Wet,Very Wet,Slightly Wet,Slightly Wet,2023-05,0.0,0.9471926006261789,2023-05-01
Hanover,52.3759,9.732,2023-06-01,2023,6,June,Oceanic,55,79.57,-2.3,49,-0.03587946468775391,1.4103991115352748,1.199986857873336,0.9695123319670401,Near Normal,Moderately Wet,Moderately Wet,Slightly Wet,2023-06,0.03587946468775391,0.0,2023-06-01
Hanover,52.3759,9.732,2023-07-01,2023,7,July,Oceanic,55,165.51,24.0,65,1.0701535482283642,1.1276953423123421,1.6596042111588054,1.614339128179996,Moderately Wet,Moderately Wet,Very Wet,Very Wet,2023-07,0.0,1.0701535482283642,2023-07-01
Hanover,52.3759,9.732,2023-08-01,2023,8,August,Oceanic,55,34.14,32.2,61,-1.0299099072914812,-0.00357944626816049,1.3118207720315729,0.8013465616563398,Moderately Dry,Near Normal,Moderately Wet,Slightly Wet,2023-08,1.0299099072914812,0.0,2023-08-01
Hanover,52.3759,9.732,2023-09-01,2023,9,September,Oceanic,55,6.09,12.2,57,-2.493818589927028,-0.8706536688635919,0.49338406350073233,0.29006714564783137,Extremely Dry,Slightly Dry,Near Normal,Near Normal,2023-09,2.493818589927028,0.0,2023-09-01
Hanover,52.3759,9.732,2023-10-01,2023,10,October,Oceanic,55,40.89,-0.2,30,-0.8380026487586516,-3.0690990962629643,-0.8375163848471531,-0.027640309060029032,Slightly Dry,Extremely Dry,Slightly Dry,Near Normal,2023-10,0.8380026487586516,0.0,2023-10-01
Hanover,52.3759,9.732,2023-11-01,2023,11,November,Oceanic,55,68.08,15.5,89,-0.23861555092869455,-2.311066724478481,-1.6844341553176243,-0.5580280902730465,Near Normal,Extremely Dry,Severely Dry,Slightly Dry,2023-11,0.23861555092869455,0.0,2023-11-01
Hanover,52.3759,9.732,2023-12-01,2023,12,December,Oceanic,55,102.12,9.0,85,0.3104463179481866,-0.8009837358535861,-1.450537685173617,-0.10685823796043575,Near Normal,Slightly Dry,Moderately Dry,Near Normal,2023-12,0.0,0.3104463179481866,2023-12-01
Leipzig,51.3397,12.3731,2015-01-01,2015,1,January,Continental,113,42.33,30.6,99,-0.762269180060487,,,,Slightly Dry,No Data,No Data,No Data,2015-01,0.762269180060487,0.0,2015-01-01
Leipzig,51.3397,12.3731,2015-02-01,2015,2,February,Continental,113,199.13,18.9,52,1.2797872017173848,,,,Moderately Wet,No Data,No Data,No Data,2015-02,0.0,1.2797872017173848,2015-02-01
